epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,175.045,1.8589,4.17073,1.30141,0.58753,0.56046,0.52327,0.1951,2.15783,5.08113,1.4075,0.00121591,0.00121591,0.00121591
43,179.208,1.77442,4.22123,1.27958,0.6207,0.56618,0.56817,0.2142,2.14514,4.98201,1.39307,0.00120491,0.00120491,0.00120491
44,183.391,1.74945,4.00014,1.25958,0.54542,0.70654,0.60224,0.22828,2.13194,4.9127,1.3961,0.00119391,0.00119391,0.00119391
45,187.588,1.78052,3.97208,1.27313,0.65747,0.61018,0.6821,0.24268,2.06334,4.9111,1.36164,0.0011829,0.0011829,0.0011829
46,191.825,1.81446,3.87214,1.30382,0.69344,0.61765,0.64607,0.23956,2.10444,4.95889,1.34804,0.0011719,0.0011719,0.0011719
47,196.021,1.8494,4.03868,1.27019,0.62522,0.66748,0.65824,0.24466,2.11383,4.995,1.34681,0.0011609,0.0011609,0.0011609
48,200.252,1.80666,3.82651,1.3025,0.76191,0.58018,0.66371,0.23671,2.16397,4.97224,1.42028,0.0011499,0.0011499,0.0011499
49,204.47,1.85999,3.76063,1.30529,0.71598,0.61945,0.69602,0.25626,2.17009,4.73659,1.41055,0.00113889,0.00113889,0.00113889
50,208.7,1.81689,3.87172,1.31852,0.64249,0.68627,0.66585,0.24287,2.12865,5.04907,1.43226,0.00112789,0.00112789,0.00112789
51,212.927,1.75237,3.77386,1.27022,0.60255,0.60866,0.61649,0.24204,2.11037,5.20049,1.40788,0.00111689,0.00111689,0.00111689
52,217.173,1.78575,3.76973,1.27185,0.71624,0.55719,0.61693,0.23224,2.20198,5.01024,1.45944,0.00110589,0.00110589,0.00110589
53,221.419,1.70787,3.67626,1.2362,0.78566,0.62908,0.70507,0.26267,2.1277,4.80405,1.40258,0.00109489,0.00109489,0.00109489
54,225.665,1.71329,3.52454,1.25374,0.76615,0.60131,0.69665,0.25637,2.11099,4.74572,1.40751,0.00108388,0.00108388,0.00108388
55,229.91,1.78483,3.68361,1.28288,0.68671,0.6325,0.68163,0.26621,2.0404,4.6437,1.35347,0.00107288,0.00107288,0.00107288
56,234.238,1.71622,3.63798,1.22855,0.70237,0.6585,0.71229,0.2796,2.09024,4.86262,1.35825,0.00106188,0.00106188,0.00106188
57,238.531,1.71374,3.53832,1.23896,0.67794,0.66993,0.70911,0.2561,2.20912,4.91544,1.41289,0.00105088,0.00105088,0.00105088
58,242.817,1.75514,3.72447,1.24904,0.57341,0.6585,0.68931,0.25268,2.14227,4.45357,1.38574,0.00103987,0.00103987,0.00103987
59,247.024,1.68043,3.53513,1.22757,0.62963,0.6585,0.69026,0.27319,2.12018,4.55318,1.37901,0.00102887,0.00102887,0.00102887
60,251.228,1.70278,3.64229,1.2478,0.68112,0.64951,0.66442,0.27556,2.07062,4.34559,1.39878,0.00101787,0.00101787,0.00101787
61,255.464,1.6722,3.50278,1.22419,0.64216,0.71569,0.69342,0.24858,2.10919,4.4028,1.43462,0.00100687,0.00100687,0.00100687
62,259.665,1.69433,3.40982,1.22552,0.53726,0.71108,0.60169,0.24594,2.09482,4.40885,1.39615,0.000995866,0.000995866,0.000995866
63,263.878,1.67753,3.3506,1.23916,0.69415,0.6348,0.64797,0.25656,2.11835,4.35408,1.39659,0.000984864,0.000984864,0.000984864
64,268.107,1.6615,3.32976,1.2229,0.69795,0.72782,0.7164,0.2721,2.16136,4.38439,1.40709,0.000973861,0.000973861,0.000973861
65,272.298,1.67496,3.2934,1.22261,0.73439,0.64923,0.69612,0.25762,2.16695,4.23965,1.4249,0.000962859,0.000962859,0.000962859
66,276.494,1.65266,3.20868,1.21024,0.67228,0.71653,0.70777,0.25054,2.14273,4.26036,1.44319,0.000951857,0.000951857,0.000951857
67,280.703,1.64394,3.12499,1.18708,0.66961,0.74346,0.70644,0.25611,2.12611,4.29404,1.44215,0.000940855,0.000940855,0.000940855
68,284.935,1.61778,3.31295,1.19044,0.66241,0.67157,0.69526,0.26262,2.12709,4.22169,1.43397,0.000929853,0.000929853,0.000929853
69,289.169,1.59847,3.15231,1.21658,0.70473,0.73902,0.75604,0.27939,2.16928,4.22618,1.43049,0.00091885,0.00091885,0.00091885
70,293.394,1.62244,3.07927,1.20078,0.71358,0.64719,0.6885,0.24519,2.10864,4.31068,1.37521,0.000907848,0.000907848,0.000907848
71,297.641,1.62582,3.13078,1.19453,0.76843,0.70997,0.71911,0.24774,2.10202,4.31394,1.37238,0.000896846,0.000896846,0.000896846
72,301.866,1.60264,3.0298,1.18083,0.76001,0.66422,0.71787,0.25638,2.17268,4.2197,1.42985,0.000885844,0.000885844,0.000885844
73,306.182,1.54639,2.96281,1.164,0.72954,0.65675,0.69994,0.25411,2.21074,4.16968,1.46766,0.000874842,0.000874842,0.000874842
74,310.458,1.63773,3.04243,1.19368,0.75084,0.68627,0.71225,0.2669,2.14427,4.21139,1.43248,0.000863839,0.000863839,0.000863839
75,314.759,1.54745,3.07015,1.16265,0.78398,0.6934,0.73944,0.27227,2.12117,4.11767,1.41345,0.000852837,0.000852837,0.000852837
76,319.062,1.56855,2.93642,1.18131,0.72607,0.64161,0.72944,0.27254,2.14145,4.12306,1.41583,0.000841835,0.000841835,0.000841835
77,323.291,1.51903,3.00958,1.13772,0.8255,0.63235,0.76702,0.27639,2.12052,4.0595,1.40859,0.000830833,0.000830833,0.000830833
78,327.497,1.56206,2.93705,1.17284,0.73079,0.74828,0.75599,0.28406,2.1673,4.10952,1.45719,0.000819831,0.000819831,0.000819831
