epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3232.3,2.07271,5.40722,1.42468,0.32767,0.49576,0.40479,0.17301,2.35082,6.27911,1.51665,0.00079705,0.00079705,0.00079705
43,3309.64,2.05618,5.32811,1.41621,0.42912,0.55639,0.4512,0.17838,2.33667,6.10818,1.50667,0.0007921,0.0007921,0.0007921
44,3386.09,2.05737,5.2962,1.41497,0.3248,0.56155,0.43867,0.17434,2.36206,6.16447,1.52538,0.00078715,0.00078715,0.00078715
45,3462.36,2.08329,5.29771,1.41018,0.40333,0.53042,0.41529,0.15791,2.32863,6.11105,1.48784,0.0007822,0.0007822,0.0007822
46,3539.09,2.05494,5.23009,1.41201,0.35221,0.51654,0.41032,0.15368,2.38388,6.17092,1.53383,0.00077725,0.00077725,0.00077725
47,3615.29,2.04906,5.19148,1.40907,0.39789,0.48616,0.39343,0.17112,2.33323,6.11942,1.50074,0.0007723,0.0007723,0.0007723
48,3692.51,2.07331,5.25311,1.41705,0.3638,0.47332,0.41499,0.15483,2.3023,6.23915,1.49948,0.00076735,0.00076735,0.00076735
49,3768.92,2.05712,5.12688,1.41456,0.38634,0.54706,0.46308,0.19132,2.3725,6.11028,1.54571,0.0007624,0.0007624,0.0007624
50,3845.53,2.0522,5.11345,1.40919,0.34704,0.54721,0.44161,0.15952,2.36829,6.03223,1.52233,0.00075745,0.00075745,0.00075745
51,3922.16,2.05347,5.07142,1.41145,0.36295,0.55859,0.44475,0.18208,2.32379,5.96973,1.50225,0.0007525,0.0007525,0.0007525
52,3999.17,2.04359,5.07881,1.40198,0.39859,0.53374,0.50678,0.22285,2.29781,6.12799,1.50757,0.00074755,0.00074755,0.00074755
53,4075.93,2.02545,5.0924,1.39762,0.38174,0.50176,0.44897,0.16766,2.40454,6.04566,1.53889,0.0007426,0.0007426,0.0007426
54,4152.47,2.03574,4.97372,1.40142,0.3698,0.56824,0.43206,0.17057,2.30863,6.03317,1.49735,0.00073765,0.00073765,0.00073765
55,4228.93,2.02647,4.88795,1.39151,0.3606,0.54885,0.40703,0.15364,2.43532,6.27209,1.5583,0.0007327,0.0007327,0.0007327
56,4305.09,2.02299,4.85294,1.39796,0.36152,0.52554,0.44403,0.18279,2.38302,6.08782,1.53554,0.00072775,0.00072775,0.00072775
57,4382.11,2.00127,4.87352,1.38261,0.3968,0.52801,0.45471,0.16633,2.31547,5.97835,1.48851,0.0007228,0.0007228,0.0007228
58,4458.88,2.01568,4.87296,1.39416,0.41679,0.54272,0.41388,0.16435,2.36498,6.12228,1.52178,0.00071785,0.00071785,0.00071785
59,4535.07,2.00511,4.80274,1.3941,0.43825,0.55203,0.50301,0.20402,2.34238,5.92827,1.5145,0.0007129,0.0007129,0.0007129
60,4611.3,2.01759,4.78933,1.38381,0.4023,0.58308,0.47698,0.16999,2.37467,5.87334,1.53376,0.00070795,0.00070795,0.00070795
61,4687.52,2.02027,4.77436,1.39276,0.40303,0.57977,0.45985,0.19385,2.36207,6.10351,1.52181,0.000703,0.000703,0.000703
62,4764.53,2.00766,4.83366,1.38589,0.36387,0.53392,0.4708,0.19803,2.43102,6.16477,1.54467,0.00069805,0.00069805,0.00069805
63,4840.74,2.00991,4.75479,1.38563,0.46638,0.50649,0.45767,0.1927,2.34539,6.10401,1.4976,0.0006931,0.0006931,0.0006931
64,4917.03,1.98751,4.7032,1.37225,0.40309,0.52614,0.46464,0.19525,2.30501,5.96969,1.49593,0.00068815,0.00068815,0.00068815
65,4993.46,1.99448,4.59864,1.37133,0.43552,0.53025,0.48369,0.19421,2.37345,5.91067,1.5492,0.0006832,0.0006832,0.0006832
66,5070.35,1.99805,4.6789,1.37789,0.40419,0.50468,0.4254,0.17169,2.46536,6.19704,1.58013,0.00067825,0.00067825,0.00067825
67,5147.64,2.00889,4.71657,1.38034,0.44093,0.56393,0.44622,0.1997,2.3767,5.98141,1.51557,0.0006733,0.0006733,0.0006733
68,5224.31,1.99371,4.64862,1.37516,0.38691,0.55814,0.45712,0.19487,2.39464,5.88855,1.54064,0.00066835,0.00066835,0.00066835
69,5300.7,1.95888,4.55583,1.3554,0.34809,0.5775,0.4735,0.18706,2.33156,6.09038,1.51683,0.0006634,0.0006634,0.0006634
70,5376.84,1.97208,4.51939,1.3634,0.48064,0.58823,0.49494,0.19865,2.37008,5.89424,1.52833,0.00065845,0.00065845,0.00065845
71,5453.87,1.96219,4.51586,1.35808,0.41516,0.55978,0.48028,0.20725,2.32765,5.83295,1.49438,0.0006535,0.0006535,0.0006535
72,5530.26,1.95586,4.47798,1.36738,0.44883,0.55651,0.47496,0.19185,2.3533,5.95406,1.52677,0.00064855,0.00064855,0.00064855
73,5606.68,1.9531,4.45807,1.35431,0.40497,0.53999,0.43047,0.16783,2.37386,6.04109,1.52485,0.0006436,0.0006436,0.0006436
74,5682.91,1.94933,4.42818,1.34994,0.36446,0.58568,0.47567,0.18978,2.37824,5.95535,1.5358,0.00063865,0.00063865,0.00063865
75,5759.23,1.95948,4.44074,1.35283,0.42902,0.55621,0.48609,0.1992,2.33662,5.92698,1.51306,0.0006337,0.0006337,0.0006337
76,5836.12,1.93302,4.39333,1.33988,0.40403,0.59787,0.51838,0.2083,2.37665,5.81714,1.54339,0.00062875,0.00062875,0.00062875
77,5912.38,1.94431,4.38333,1.36664,0.43158,0.56665,0.47632,0.20921,2.33709,5.91523,1.50762,0.0006238,0.0006238,0.0006238
78,5989.04,1.93675,4.33332,1.34764,0.46348,0.54947,0.47971,0.22003,2.35912,5.81273,1.51206,0.00061885,0.00061885,0.00061885
79,6065.45,1.93544,4.30705,1.3357,0.43406,0.56465,0.53209,0.23511,2.34566,5.81653,1.52466,0.0006139,0.0006139,0.0006139
80,6141.71,1.93715,4.27377,1.3333,0.4007,0.57121,0.48249,0.20361,2.38347,5.99371,1.54314,0.00060895,0.00060895,0.00060895
81,6218.6,1.933,4.2366,1.33523,0.51205,0.55458,0.50839,0.20732,2.37294,5.78685,1.53627,0.000604,0.000604,0.000604
82,6295.1,1.9257,4.19101,1.33869,0.40317,0.59711,0.48357,0.20021,2.39916,5.94787,1.54561,0.00059905,0.00059905,0.00059905
83,6371.36,1.92395,4.21744,1.33059,0.40521,0.57727,0.49243,0.1931,2.36954,5.97997,1.54868,0.0005941,0.0005941,0.0005941
84,6447.77,1.92252,4.18341,1.327,0.43406,0.53175,0.46357,0.18108,2.37924,5.99693,1.53462,0.00058915,0.00058915,0.00058915
85,6524.7,1.90408,4.21906,1.32456,0.46133,0.55537,0.48746,0.20696,2.39725,5.97701,1.55944,0.0005842,0.0005842,0.0005842
86,6601.27,1.92235,4.16867,1.33416,0.454,0.57787,0.50618,0.20082,2.38056,5.89583,1.54461,0.00057925,0.00057925,0.00057925
87,6677.63,1.91101,4.10261,1.32715,0.44715,0.54879,0.48639,0.1936,2.42623,5.95323,1.5549,0.0005743,0.0005743,0.0005743
88,6754.07,1.89729,4.05968,1.31852,0.46859,0.53073,0.4925,0.21091,2.36664,6.06926,1.5188,0.00056935,0.00056935,0.00056935
89,6830.18,1.90728,4.12038,1.31557,0.41287,0.56969,0.472,0.21772,2.40575,5.94608,1.55419,0.0005644,0.0005644,0.0005644
90,6906.93,1.89325,4.08497,1.31993,0.46089,0.54201,0.48692,0.2222,2.34045,5.71746,1.5132,0.00055945,0.00055945,0.00055945
91,6983.18,1.91064,4.03539,1.328,0.53819,0.55997,0.51685,0.2156,2.39909,6.07768,1.55317,0.0005545,0.0005545,0.0005545
92,7059.53,1.89737,4.02479,1.32363,0.44708,0.57459,0.52649,0.22698,2.37522,5.86616,1.53705,0.00054955,0.00054955,0.00054955
93,7135.87,1.87459,3.98847,1.30151,0.40082,0.5707,0.51287,0.21918,2.3978,5.81498,1.55369,0.0005446,0.0005446,0.0005446
94,7212.48,1.88212,3.94657,1.3126,0.48125,0.5607,0.52391,0.21456,2.40343,5.8766,1.55782,0.00053965,0.00053965,0.00053965
95,7289.47,1.87251,3.93358,1.30466,0.46856,0.5497,0.50018,0.21211,2.42469,6.02351,1.56634,0.0005347,0.0005347,0.0005347
96,7365.84,1.87729,3.93327,1.3175,0.46075,0.54094,0.46427,0.2086,2.4548,6.14968,1.60162,0.00052975,0.00052975,0.00052975
97,7442.06,1.87532,3.8964,1.30346,0.4173,0.58831,0.51273,0.2313,2.42922,5.91866,1.5707,0.0005248,0.0005248,0.0005248
98,7518.58,1.84981,3.91424,1.29666,0.50447,0.57535,0.49759,0.23087,2.40724,5.98212,1.55656,0.00051985,0.00051985,0.00051985
